AC__vOUT__mag__dB20 X,AC__vOUT__mag__dB20 Y
1,51.86670117835195
1.023059729842509,51.86670117834701
1.046651210825427,51.86670117834184
1.070786704986395,51.86670117833644
1.095478757122332,51.86670117833079
1.12074020130978,51.86670117832487
1.146584167575622,51.86670117831867
1.173024088721613,51.86670117831218
1.200073707306289,51.8667011783054
1.227747082787869,51.86670117829829
1.256058598831886,51.86670117829086
1.285022970787309,51.86670117828307
1.314655253335082,51.86670117827494
1.344970848313024,51.8667011782664
1.375985512721172,51.86670117825749
1.407715366911727,51.86670117824814
1.44017690296786,51.86670117823837
1.473386993275719,51.86670117822814
1.507362899294123,51.86670117821743
1.542122280526466,51.86670117820622
1.57768320369952,51.86670117819449
1.614064152153895,51.86670117818221
1.651284035451041,51.86670117816936
1.689362199201789,51.86670117815591
1.728318435121529,51.86670117814183
1.768172991317259,51.8667011781271
1.808946582811855,51.86670117811168
1.850660402311025,51.86670117809553
1.893336131218546,51.86670117807864
1.936995950905506,51.86670117806096
1.98166255423942,51.86670117804245
2.027359157379196,51.86670117802308
2.074109511842097,51.86670117800281
2.121937916848953,51.86670117798158
2.170869231954065,51.86670117795937
2.22092888996634,51.86670117793613
2.272142910168386,51.86670117791179
2.32453791184044,51.86670117788633
2.37814112809615,51.86670117785967
2.432980420037406,51.86670117783178
2.489084291235582,51.86670117780258
2.546481902546706,51.86670117777202
2.60520308726827,51.86670117774003
2.665278366645546,51.86670117770655
2.726738965735475,51.86670117767152
2.789616829636377,51.86670117763484
2.853944640091907,51.86670117759645
2.919755832477902,51.86670117755627
2.987084613180931,51.86670117751422
3.055965977377597,51.86670117747021
3.126435727223822,51.86670117742414
3.198530490463571,51.86670117737592
3.272287739466687,51.86670117732546
3.347745810705742,51.86670117727264
3.424943924682006,51.86670117721735
3.503922206310914,51.86670117715948
3.584721705777611,51.86670117709892
3.667384419873419,51.86670117703554
3.751953313824325,51.8667011769692
3.838472343622819,51.86670117689976
3.926986478874702,51.86670117682708
4.017541726172737,51.86670117675101
4.110185153009286,51.86670117667139
4.20496491224037,51.86670117658806
4.30193026711386,51.86670117650085
4.401131616874816,51.86670117640955
4.502620522961273,51.866701176314
4.606449735804095,51.866701176214
4.712673222244832,51.86670117610932
4.821346193585822,51.86670117599977
4.932525134287118,51.86670117588511
5.046267831325163,51.8667011757651
5.162633404228463,51.86670117563948
5.281682335805882,51.86670117550801
5.403476503583515,51.8667011753704
5.528079211966493,51.86670117522638
5.655555225142428,51.86670117507564
5.7859708007436,51.86670117491786
5.919393724285391,51.86670117475273
6.055893344398853,51.86670117457989
6.195540608875736,51.86670117439898
6.338408101544702,51.86670117420964
6.484570079997891,51.86670117401146
6.634102514187457,51.86670117380404
6.787083125912126,51.86670117358694
6.943591429214308,51.86670117335971
7.103708771708749,51.86670117312189
7.267518376864211,51.86670117287296
7.435105387260166,51.86670117261244
7.606556908840965,51.86670117233975
7.781962056190506,51.86670117205433
7.961411998850911,51.86670117175562
8.145000008709319,51.86670117144295
8.332821508477386,51.86670117111571
8.52497412128872,51.86670117077319
8.721557721440014,51.86670117041471
8.922674486302265,51.86670117003948
9.12842894942904,51.86670116964677
9.338928054889408,51.86670116923573
9.554281212853782,51.86670116880552
9.774600356461546,51.86670116835524
10.00000000000004,51.86670116788395
10.23059729842512,51.8667011638406
10.4665121082543,51.86670116332432
10.70786704986399,51.86670116278393
10.95478757122336,51.86670116221836
11.20740201309784,51.86670116162639
11.46584167575626,51.8667011610068
11.73024088721618,51.86670116035831
12.00073707306293,51.86670115967957
12.27747082787874,51.86670115896916
12.5605859883189,51.86670115822561
12.85022970787314,51.86670115744737
13.14655253335087,51.86670115663284
13.44970848313029,51.86670115578029
13.75985512721177,51.86670115488798
14.07715366911733,51.86670115395404
14.40176902967865,51.86670115297653
14.73386993275725,51.86670115195343
15.07362899294129,51.86670115088258
15.42122280526472,51.86670114976178
15.77683203699526,51.8667011485887
16.140641521539,51.86670114736089
16.51284035451047,51.8667011460758
16.89362199201796,51.86670114473076
17.28318435121535,51.86670114332298
17.68172991317265,51.86670114184951
18.08946582811861,51.86670114030731
18.50660402311032,51.86670113869317
18.93336131218553,51.86670113700372
19.36995950905513,51.86670113523545
19.81662554239427,51.86670112983464
20.27359157379204,51.86670112789755
20.74109511842104,51.86670112587008
21.2193791684896,51.86670112374804
21.70869231954073,51.86670112152699
22.20928889966348,51.86670111920234
22.72142910168394,51.86670111676924
23.24537911840449,51.86670111422262
23.78141128096158,51.86670111155721
24.32980420037415,51.86670110876745
24.8908429123559,51.86670110584755
25.46481902546715,51.86670110279142
26.0520308726828,51.86670109604268
26.65278366645556,51.86670109269475
27.26738965735485,51.86670108919066
27.89616829636386,51.86670108552308
28.53944640091917,51.86670108168442
29.19755832477912,51.86670107766668
29.87084613180941,51.86670107346149
30.55965977377608,51.86670106906013
31.26435727223833,51.8667010609034
31.98530490463582,51.8667010560818
32.72287739466699,51.86670105103529
33.47745810705754,51.86670104575333
34.24943924682018,51.86670104022496
35.03922206310926,51.86670103443871
35.84721705777623,51.86670102483244
36.67384419873432,51.86670101849371
37.51953313824338,51.86670101185927
38.38472343622832,51.86670100462539
39.26986478874716,51.86670099380745
40.17541726172751,51.86670098620049
41.101851530093,51.86670097823868
42.04964912240384,51.86670096990543
43.01930267113875,51.86670095763338
44.01131616874832,51.86670094850449
45.02620522961289,51.86670093894972
46.06449735804111,51.86670092539914
47.12673222244849,51.8667009149321
48.2134619358584,51.86670090397676
49.32525134287136,51.86670088896027
50.46267831325181,51.86670087695893
51.62633404228481,51.86670086084765
52.816823358059,51.86670084770043
54.03476503583534,51.86670083393987
55.28079211966514,51.86670081598731
56.55555225142449,51.86670080091292
57.85970800743622,51.86670078129529
59.19393724285413,51.86670076478043
60.55893344398875,51.8667007439463
61.95540608875759,51.86670072230586
63.38408101544725,51.86670070337154
64.84570079997914,51.86670068000385
66.34102514187481,51.86670065571165
67.87083125912152,51.86670063400185
69.43591429214335,51.86670060772921
71.03708771708776,51.86670058039653
72.67518376864238,51.86670055166443
74.35105387260194,51.86670052206102
76.06556908840994,51.86670049479225
77.81962056190535,51.86670046270129
79.61411998850942,51.86670042927887
81.4500000870935,51.86670039446287
83.32821508477417,51.86670035463822
85.24974121288751,51.86670031654705
87.21557721440047,51.86670027714795
89.22674486302299,51.86670023607645
91.28428949429073,51.86670019325454
93.38928054889442,51.86670014505049
95.54281212853817,51.86670009818901
97.74600356461582,51.86670004606041
100.0000000000007,51.86669999538124
102.3059729842516,51.86669993895337
104.6651210825434,51.86669987993437
107.0786704986403,51.86669982234681
109.547875712234,51.86669975868828
112.0740201309788,51.86669969239124
114.658416757563,51.86669962304264
117.3024088721622,51.8666995475435
120.0073707306297,51.86669947256912
122.7747082787878,51.86669939428337
125.6058598831895,51.86669930927838
128.5022970787318,51.86669922406477
131.4655253335092,51.8666991319605
134.4970848313033,51.8666990360563
137.5985512721182,51.86669893588494
140.7715366911738,51.86669883184079
144.017690296787,51.86669872314975
147.338699327573,51.86669861018846
150.7362899294134,51.86669848861423
154.2122280526478,51.86669836204442
157.7683203699531,51.86669823053589
161.4064152153906,51.86669809326485
165.1284035451052,51.86669795055588
168.9362199201801,51.86669780156188
172.8318435121541,51.86669764274308
176.8172991317271,51.86669747750175
180.8946582811867,51.86669730553153
185.0660402311038,51.8666971225256
189.3336131218559,51.86669693554072
193.699595090552,51.86669673712433
198.1662554239434,51.8666965304588
202.7359157379211,51.86669631160922
207.4109511842111,51.86669608727296
212.1937916848968,51.86669584963835
217.086923195408,51.86669559884407
222.0928889966356,51.86669533768838
227.2142910168402,51.86669506568792
232.4537911840457,51.86669478233677
237.8141128096167,51.86669448326541
243.2980420037423,51.86669417204954
248.9084291235599,51.86669384397917
254.6481902546724,51.8666935025759
260.5203087268289,51.86669313952664
266.5278366645565,51.8666927651052
272.6738965735494,51.86669237180528
278.9616829636396,51.86669196186843
